date,inn,count,outs,trackmanPitchUID,TrackmanGameID,playGuid,TeamId,GameID,ContactY,ContactX,CThrowDownLineDist,ContactZ,PickAttBase,SBA2,SBA3,CTimeToBase,CThrowBase,CExchTime,CThrowHeight,CThrowSpd,DelivTime,ForwVel,HangTime,BrkY,SB3,SB2,xWOBA,LandAng,ABResult,xSLG,xISO,xAVG,PitchHand,BatterHand,PopTime,PlayDesc,ManOn2nd,ManOn3rd,ManOn1st,PZNorm,PXNorm,Tilt,SpinDir,RelX,RelZ,HorzRelAngle,HorzApprAngle,VertRelAngle,VertApprAngle,IndVertBrk,HRDst,HorzBrk,FBDst,ExitDir,Extension,pitcher,batter,type,pitchResult,Vel,Spin,ExitVel,LaunchAng,pCallStrk%
2025-05-20 01:00:00,Top 6,0-1,0,2953e000-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5134-5145,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,,,0.7496685714285712,1.4257694117647057,2:26,253.1,-27.3,68.3,-5.10,-2.06,-0.42,-5.28,6.1,-,16.7,-,-,6.66,Fay,Seals,Sinker,Ball,92.4,2405.9,-,-,30.9%
2025-05-20 01:00:00,Top 6,1-1,0,31e839a0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5150-5160,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,,,-0.03264000000000016,0.46736470588235296,8:47,83.3,-30.9,66.2,-1.66,-4.63,0.63,-7.41,-0.6,-,-16.5,-,-,6.21,Fay,Seals,Slider,Foul,80.3,2608.7,-,-,98.3%
2025-05-20 01:00:00,Top 6,1-2,0,3da598a0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5169-5180,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,R,-,K/S,,,,1.0155428571428569,1.936390588235294,8:38,79.2,-28.6,65.6,-3.30,-4.84,1.42,-6.14,-0.4,-,-8.6,-,-,6.28,Fay,Seals,Slider,Strikeout (Swinging),82.7,2753.7,-,-,0.3%
2025-05-20 01:00:00,Top 6,0-0,2,683326a0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5241-5251,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,BB,-,-,-,R,L,-,,,,,1.5629828571428572,-1.8641788235294117,1:40,229.9,-28.2,71.9,-2.25,-0.01,-0.54,-4.23,11.2,-,12.3,-,-,6.61,Fay,Serna,Fastball,Ball,93.4,2283.8,-,-,0.7%
2025-05-20 01:00:00,Top 6,1-0,2,73c81610-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5259-5270,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,BB,-,-,-,R,L,-,,,,,0.04815999999999982,-3.281745882352941,2:58,268.9,-26.9,68.1,-1.13,1.31,0.00,-7.03,1.3,-,13.3,-,-,6.87,Fay,Serna,Changeup,Ball,82.7,1769.5,-,-,0.0%
2025-05-20 01:00:00,Top 6,2-0,2,7d766b30-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5278-5286,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,BB,-,-,-,R,L,-,,,,,-1.6004457142857142,0.20549647058823528,2:34,257.1,-27.9,67.9,-4.08,-1.30,-2.51,-7.53,4.3,-,15.3,-,-,6.60,Fay,Serna,Sinker,Ball,92.7,2364.1,-,-,1.0%
2025-05-20 01:00:00,Top 6,3-0,2,869d8ef0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5292-5317,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.697,-,BB,-,-,-,R,L,-,W,,,,-0.2628800000000001,-1.2061694117647057,2:41,260.4,-28.2,68.4,-3.00,-0.25,-1.16,-6.42,3.4,-,15.2,-,-,6.45,Fay,Serna,Sinker,Walk,91.9,2248.6,-,-,92.2%
2025-05-20 01:00:00,Top 6,0-0,1,5050a620-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5199-5215,4806,257794396,0.56,0.13,-,2.44,0,,,-,0,-,-,-,-,40.4,0.02s,-,,,.028,45.0,IP_OUT,.032,.001,.032,R,L,-,43/G,,,,0.06446857142857151,0.09190588235294118,8:30,74.8,-35.3,64.1,-2.39,-4.16,0.98,-7.26,-1.2,1.7,-9.8,88.9,65.2,6.48,Fay,Nicoletto,Slider,Ground Out,80.1,2552.1,86.7,-62.2,98.5%
2025-05-20 01:00:00,Top 6,0-0,2,9ba1f5c0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5323-5337,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,R,-,,,,1,-1.1858857142857142,2.5198588235294115,8:52,86.0,-31.2,64.9,-3.41,-6.08,-0.48,-8.19,0.1,-,-14.9,-,-,6.24,Fay,Macon,Slider,Strike Swinging,80.7,2653.3,-,-,0.0%
2025-05-20 01:00:00,Top 6,0-1,2,b9c012d0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5378-5388,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,R,R,-,,,,1,-0.32469714285714296,0.15549176470588236,9:08,94.2,-30.3,65.4,-1.35,-4.38,0.01,-7.21,2.4,-,-16.7,-,-,6.50,Fay,Macon,Slider,Strike Looking,81.1,2618.2,-,-,98.1%
2025-05-20 01:00:00,Top 6,0-2,2,c3f7bc30-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5396-5410,4806,257794396,0.63,0.34,-,2.76,0,,,-,0,-,-,-,-,90.2,0.65s,-,,,.333,3.0,S,.381,.008,.372,R,R,-,S/8.1-2,,,1,0.44093714285714264,0.4051341176470588,8:35,77.5,-28.2,65.5,-1.72,-4.01,0.98,-6.75,-1.6,80.9,-12.6,133.9,2.6,6.35,Fay,Macon,Slider,Single on a Line Drive,82.6,2574.7,90.6,5.1,97.8%
2025-05-20 01:00:00,Top 6,0-0,2,dbe909c0-3594-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5434-5449,4806,257794396,2.80,-0.52,-,2.75,0,,,-,0,-,-,-,-,17.7,0.03s,-,,,.142,-5.0,IP_OUT,.160,.000,.160,R,R,-,13/G,1,,1,0.1142628571428571,-0.7077176470588235,1:56,238.2,-28.1,69.0,-3.08,-0.94,-0.76,-6.31,8.4,3.5,11.7,44.0,19.5,6.77,Fay,Knutson,Changeup,Ground Out,84.3,1781.0,68.2,-74.9,98.2%
2025-05-20 01:00:00,Top 7,0-0,2,9ab348a0-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6347-6356,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,1,1,-0.8013257142857143,1.6537129411764706,9:00,90.2,-28.3,65.3,-2.23,-5.41,-0.27,-7.84,1.5,-,-17.6,-,-,6.28,Myers,Seals,Slider,Ball,81.4,2379.7,-,-,25.1%
2025-05-20 01:00:00,Top 7,1-0,2,a5b9dac0-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6364-6374,4806,257794396,-1.58,-1.06,-,1.79,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,1,1,-0.35771428571428593,-1.6949364705882353,9:18,99.0,-26.9,64.1,0.26,-2.52,0.22,-7.28,3.9,-,-15.4,-,-12.4,6.22,Myers,Seals,Slider,Ball,79.2,2450.3,34.0,-1.6,7.6%
2025-05-20 01:00:00,Top 7,2-0,2,b2cfc4e0-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6383-6396,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,1,1,-0.17449142857142874,2.0308658823529413,12:36,198.1,-23.9,66.2,-4.31,-3.23,-2.31,-4.82,19.2,-,5.9,-,-,7.00,Myers,Seals,Fastball,Ball,91.9,2440.9,-,-,2.9%
2025-05-20 01:00:00,Top 7,3-0,2,beb433e0-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6405-6416,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,1,1,-0.35995428571428584,1.2237882352941176,12:45,202.7,-22.2,67.4,-3.72,-2.23,-2.71,-4.98,20.7,-,8.2,-,-,6.80,Myers,Seals,Fastball,Strike Looking,92.3,2508.8,-,-,94.9%
2025-05-20 01:00:00,Top 7,3-1,2,cb5255f0-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6428-6439,4806,257794396,0.14,-0.66,-,2.42,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,R,-,,,1,1,-0.004331428571428526,-1.0728141176470587,10:13,126.6,-26.1,63.9,-0.59,-2.48,-0.02,-6.34,9.2,-,-10.5,-,121.9,6.23,Myers,Seals,Slider,Foul,80.5,2393.8,60.0,53.7,93.7%
2025-05-20 01:00:00,Top 7,3-2,2,dc16f030-3597-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6452-6468,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,R,-,K/C,,1,1,-0.8745599999999999,-1.119924705882353,9:54,116.9,-25.7,64.4,-0.27,-2.66,-0.89,-7.22,8.1,-,-13.2,-,-,6.36,Myers,Seals,Slider,Strikeout (Looking),81.2,2417.3,-,-,60.6%
2025-05-20 01:00:00,Top 7,0-0,0,f9bd5720-3595-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5736-5746,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,L,L,-,,,,,0.7063885714285715,1.131529411764706,10:27,133.7,20.9,67.3,2.09,-0.04,-0.96,-4.63,12.2,-,-11.7,-,-,6.52,Heiberger,Peer,Fastball,Strike Looking,92.9,1962.6,-,-,55.4%
2025-05-20 01:00:00,Top 7,0-1,0,022374d0-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5751-5760,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,L,L,-,,,,,0.1516914285714286,-0.2549505882352941,12:09,184.3,22.0,67.5,2.13,2.26,-0.78,-5.90,11.1,-,0.7,-,-,6.42,Heiberger,Peer,Slider,Strike Looking,84.4,2415.5,-,-,100.0%
2025-05-20 01:00:00,Top 7,0-2,0,0e76ab30-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5770-5782,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,L,L,-,,,,,-0.42651428571428596,-2.7249035294117645,1:07,213.6,20.0,68.2,3.32,4.50,-1.37,-6.52,10.9,-,6.5,-,-,6.47,Heiberger,Peer,Slider,Ball,84.1,2314.8,-,-,0.0%
2025-05-20 01:00:00,Top 7,1-2,0,17697880-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5788-5798,4806,257794396,-0.65,0.63,-,3.19,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,L,L,-,,,,,1.4954514285714287,0.5130917647058824,10:28,134.2,19.8,68.5,2.59,0.20,-0.42,-3.89,13.9,-,-13.2,-,-71.8,6.31,Heiberger,Peer,Fastball,Foul,92.9,2029.6,75.8,18.6,1.2%
2025-05-20 01:00:00,Top 7,1-2,0,275e66b0-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5810-5823,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,S,-,-,-,L,L,-,,,,,-1.1402400000000001,-0.6727058823529412,10:05,122.4,18.6,67.6,3.46,0.95,-2.61,-6.50,9.6,-,-13.8,-,-,6.56,Heiberger,Peer,Sinker,Ball,94.0,1991.3,-,-,31.4%
2025-05-20 01:00:00,Top 7,2-2,0,314f9130-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5829-5847,4806,257794396,0.35,0.87,-,3.22,0,,,-,0,-,-,-,-,64.9,1.02s,-,,,.134,-4.9,S,.153,.003,.150,L,L,-,S/6,,,,0.8894171428571427,1.1722023529411765,10:00,119.9,18.6,67.8,2.21,-0.64,-0.63,-4.71,10.0,89.4,-15.7,89.4,-3.4,6.54,Heiberger,Peer,Sinker,Single on a Ground Ball,92.8,1956.9,65.6,8.6,20.6%
2025-05-20 01:00:00,Top 7,0-0,2,ef6a1a00-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6150-6167,4806,257794396,0.80,0.57,-,2.74,0,,,-,0,-,-,-,-,106.3,0.57s,-,,,.436,14.0,S,.496,.007,.489,L,R,-,S/9.1-3,,,1,0.30420571428571413,0.8135435294117647,9:51,115.7,18.1,69.4,2.61,-0.58,-1.20,-5.54,9.4,83.3,-17.6,143.3,11.3,6.59,Heiberger,Lovich,Sinker,Single on a Ground Ball,91.6,2072.2,106.4,1.3,98.8%
2025-05-20 01:00:00,Top 7,0-0,2,9e23d3c0-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6013-6023,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,L,L,-,,,,,-0.2320457142857144,-0.41008941176470587,10:13,126.4,16.6,67.7,3.08,0.57,-1.71,-5.74,11.2,-,-13.8,-,-,6.63,Heiberger,Daniels,Fastball,Strike Looking,91.2,1890.9,-,-,99.2%
2025-05-20 01:00:00,Top 7,0-1,2,a79b1350-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6028-6038,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,L,L,-,,,,,-0.06291428571428577,0.2493035294117647,10:11,125.7,17.2,68.9,2.63,0.11,-1.63,-5.71,11.0,-,-13.9,-,-,6.53,Heiberger,Daniels,Fastball,Strike Looking,91.5,1977.7,-,-,97.1%
2025-05-20 01:00:00,Top 7,0-2,2,cf0c9440-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6093-6114,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.728,-,HBP,-,-,-,L,L,-,HP,,,,2.649474285714286,3.2474823529411765,10:32,136.2,17.9,69.8,0.32,-2.08,0.48,-2.84,14.9,-,-13.2,-,-,6.41,Heiberger,Daniels,Fastball,Hit By Pitch,92.5,2296.9,-,-,0.0%
2025-05-20 01:00:00,Top 7,0-0,0,4de56090-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5875-5887,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,L,R,-,,,,1,0.8996685714285714,1.2848047058823528,10:21,130.6,19.1,67.7,1.73,-0.24,-0.51,-4.80,10.3,-,-10.8,-,-,6.64,Heiberger,Patterson,Fastball,Strike Looking,90.7,1904.8,-,-,51.3%
2025-05-20 01:00:00,Top 7,0-1,0,59eaec20-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5896-5908,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,L,R,-,,,,1,0.47179428571428567,-1.5094870588235294,10:13,126.6,15.7,67.8,3.54,1.65,-0.85,-5.27,8.6,-,-10.4,-,-,6.62,Heiberger,Patterson,Sinker,Ball,91.4,1989.5,-,-,10.4%
2025-05-20 01:00:00,Top 7,1-1,0,661e3e70-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5916-5933,4806,257794396,-0.36,0.03,-,3.17,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,L,R,-,,,,1,0.9675085714285713,0.23483294117647055,9:37,108.5,18.9,67.3,2.77,0.29,-0.10,-4.97,5.4,-,-13.6,-,64.3,6.47,Heiberger,Patterson,Sinker,Foul,92.7,1983.6,94.3,6.5,66.4%
2025-05-20 01:00:00,Top 7,1-2,1,8ae14130-3596-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-5980-5990,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,L,R,-,K/S,,,,0.6955199999999999,0.42518117647058823,12:00,179.9,21.3,67.8,1.61,1.61,-0.53,-5.21,12.3,-,-0.0,-,-,6.61,Heiberger,Patterson,Slider,Strikeout (Swinging),85.5,2144.5,-,-,97.4%
2025-05-20 01:00:00,Top 8,0-1,2,82509440-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7412-7422,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,,1,-1.6486171428571428,-0.44215058823529413,9:10,94.9,-26.3,63.7,-1.13,-2.96,-0.98,-8.41,2.1,-,-10.1,-,-,6.42,Myers,Peer,Slider,Ball,80.1,2360.0,-,-,2.7%
2025-05-20 01:00:00,Top 8,1-1,2,8d5885f0-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7431-7440,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,L,-,,1,,1,0.1271085714285713,-1.9089882352941177,2:05,242.4,-27.5,63.3,-2.19,0.10,-0.35,-5.71,7.6,-,12.4,-,-,7.33,Myers,Peer,Changeup,Ball,85.7,2325.2,-,-,6.0%
2025-05-20 01:00:00,Top 8,2-1,2,9923a090-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7450-7466,4806,257794396,1.00,-0.73,-,2.39,0,,,-,0,-,-,-,-,58.2,5.70s,-,,,.025,-43.8,IP_OUT,.032,.006,.026,R,L,-,7/F,1,,1,-0.3980800000000002,-0.6589835294117646,12:42,201.2,-23.3,66.5,-2.24,-1.01,-2.53,-5.06,18.3,275.0,6.7,275.0,-23.9,6.86,Myers,Peer,Fastball,Fly Out,92.8,2420.6,91.7,50.6,97.3%
2025-05-20 01:00:00,Top 8,0-0,1,b1a9f7a0-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7061-7073,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,R,L,-,,,,,-0.3534857142857142,-2.032461176470588,9:49,114.7,-24.8,65.3,0.47,-1.83,-0.44,-6.82,7.2,-,-12.7,-,-,6.27,Myers,Serna,Slider,Ball,81.7,2445.3,-,-,4.2%
2025-05-20 01:00:00,Top 8,1-0,1,ba9d8840-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7075-7088,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,R,L,-,,,,,-0.8150514285714286,0.17738823529411765,9:56,117.8,-24.7,64.2,-1.54,-3.21,-0.69,-7.24,6.1,-,-9.2,-,-,6.43,Myers,Serna,Slider,Strike Swinging,81.2,2323.7,-,-,93.7%
2025-05-20 01:00:00,Top 8,1-1,1,c4f25690-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7095-7108,4806,257794396,0.64,-0.31,-,4.73,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,R,L,-,,,,,0.2510857142857143,0.6065505882352941,12:43,201.7,-22.4,66.4,-3.07,-1.95,-1.74,-4.57,16.4,-,6.1,-,-59.3,6.71,Myers,Serna,Fastball,Foul,93.3,2486.8,60.8,68.7,97.7%
2025-05-20 01:00:00,Top 8,1-2,1,d87b19e0-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7127-7138,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,HBP,-,-,-,R,L,-,,,,,2.0401028571428577,-0.7510305882352941,1:05,212.4,-21.5,67.4,-2.27,-0.49,-0.18,-2.91,16.3,-,9.7,-,-,6.87,Myers,Serna,Fastball,Ball,94.0,2381.5,-,-,0.0%
2025-05-20 01:00:00,Top 8,2-2,1,e3408450-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7143-7169,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.728,-,HBP,-,-,-,R,L,-,HP,,,,-1.0389485714285716,2.0629552941176468,12:54,206.9,-20.8,66.8,-4.24,-2.77,-3.10,-5.76,16.9,-,8.1,-,-,6.93,Myers,Serna,Fastball,Hit By Pitch,93.6,2509.0,-,-,0.0%
2025-05-20 01:00:00,Top 8,0-0,0,6e38a5c0-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6950-6959,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.1379085714285715,-1.594404705882353,2:21,250.6,-29.3,64.9,-2.95,0.06,-0.49,-6.38,7.0,-,16.4,-,-,7.17,Myers,Nicoletto,Changeup,Ball,83.9,2256.6,-,-,38.8%
2025-05-20 01:00:00,Top 8,1-0,0,77554230-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6965-6975,4806,257794396,-0.39,-1.18,-,2.37,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.03323428571428571,-1.004936470588235,10:00,119.8,-27.4,65.1,-0.68,-2.74,-0.10,-6.52,7.8,-,-11.4,-,-60.1,6.30,Myers,Nicoletto,Slider,Foul,80.7,2476.0,81.3,58.2,97.0%
2025-05-20 01:00:00,Top 8,1-1,0,83323720-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-6985-6995,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-0.7542171428571428,0.7098494117647058,12:52,206.1,-21.7,66.4,-3.18,-1.88,-2.58,-5.65,15.6,-,7.2,-,-,6.80,Myers,Nicoletto,Fastball,Strike Looking,92.5,2329.3,-,-,96.6%
2025-05-20 01:00:00,Top 8,1-2,0,8f095fb0-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7003-7015,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,K,-,-,-,R,L,-,,,,,-1.6893142857142858,-1.441214117647059,2:40,260.2,-26.5,65.2,-2.75,0.12,-1.93,-8.01,3.9,-,15.5,-,-,7.32,Myers,Nicoletto,Changeup,Foul,86.3,2136.7,-,-,0.5%
2025-05-20 01:00:00,Top 8,1-2,0,9cc12f20-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7027-7038,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,.000,-,K,.000,.000,.000,R,L,-,K/C,,,,-0.6495657142857143,1.2366070588235294,12:50,205.1,-20.4,66.4,-3.45,-2.19,-2.51,-5.52,15.7,-,6.9,-,-,6.73,Myers,Nicoletto,Fastball,Strikeout (Looking),93.1,2322.3,-,-,31.3%
2025-05-20 01:00:00,Top 8,0-0,1,fa4ffd60-3599-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7183-7194,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,1,-0.6453599999999999,1.2938399999999999,9:48,114.1,-26.0,65.0,-2.41,-4.29,-0.41,-7.33,6.0,-,-10.4,-,-,6.35,Myers,Macon,Slider,Strike Looking,79.7,2463.0,-,-,81.5%
2025-05-20 01:00:00,Top 8,0-1,1,0533ec50-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7199-7212,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,1,-1.0928114285714285,3.13728,12:45,202.6,-21.2,67.4,-4.99,-3.75,-3.21,-5.86,17.3,-,6.8,-,-,6.94,Myers,Macon,Fastball,Ball,93.3,2561.8,-,-,0.0%
2025-05-20 01:00:00,Top 8,1-1,1,10d3ff50-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7221-7233,4806,257794396,-,-,-,-,0,,,-,0,-,-,-,-,-,-,-,,,-,-,IP_OUT,-,-,-,R,R,-,,,,1,-0.7496114285714286,1.3857458823529412,9:28,103.8,-26.6,64.2,-2.10,-4.85,-0.42,-7.38,5.0,-,-15.2,-,-22.2,6.43,Myers,Macon,Slider,Strike Swinging,80.4,2426.3,35.2,-1.1,63.0%
2025-05-20 01:00:00,Top 8,1-2,1,1f62f4e0-359a-11f0-a93f-c16a47c07950,20250520-HooverMetropolitan-1,257794396-pix-682e06ef982b80da2c766164-7246-7261,4806,257794396,1.44,1.11,-,2.43,0,,,-,0,-,-,-,-,71.6,4.20s,-,,,.047,-13.0,IP_OUT,.065,.020,.045,R,R,-,8/F,,,1,-0.0978514285714286,1.579454117647059,10:23,131.7,-25.3,63.4,-2.69,-4.32,-0.19,-6.24,9.3,300.2,-9.0,300.2,-11.0,6.45,Myers,Macon,Slider,Fly Out,81.2,2413.4,81.3,28.3,32.0%
